name,url,image
Mediterranean scones,http://www.bbcgoodfood.com/recipes/1867/mediterranean-scones,https://www.edamam.com/web-img/502/502ed2df9985c839985aeb6abe2ecece.jpg
Mediterranean Couscous,https://www.foodnetwork.com/recipes/claire-robinson/mediterranean-couscous-recipe-1948659,https://www.edamam.com/web-img/e29/e29d5b26178a5c5c3bc00621e00e4ec1.jpeg
Mediterranean Crostini,http://www.marthastewart.com/313334/mediterranean-crostini,https://www.edamam.com/web-img/8e4/8e41a60ecc617068bae86bb541d277cc.jpg
Peas and Potatoes with Bay Leaves and Black Pepper recipes,http://www.myrecipes.com/recipe/peas-potatoes-bay-leaves,https://www.edamam.com/web-img/94f/94fe7db2ee032cc7a388b6159563285c
Mediterranean Guacamole,https://food52.com/recipes/17948-mediterranean-guacamole,https://www.edamam.com/web-img/9d9/9d9434b30031b3c60da60ee1d8166281.JPG
Mediterranean Tuna Melt,https://www.marthastewart.com/973851/mediterranean-tuna-melt,https://www.edamam.com/web-img/31b/31b53dc3bf1a4d4d44adcd7658e0458c.jpg
Mediterranean Zucchini Hash,http://www.thedailymeal.com/recipes/mediterranean-zucchini-hash-recipe,https://www.edamam.com/web-img/27c/27cca409f7224e5adcb8b4c63fc22635.jpg
Mediterranean Burgers,http://www.eatingwell.com/recipes/mediterranean_burgers.html,https://www.edamam.com/web-img/f1b/f1b7056b88be522a481d5d55a6925269.jpg
Mediterranean Picnic Snack,http://www.eatingwell.com/recipes/mediterranean_picnic_snack.html,https://www.edamam.com/web-img/f57/f5746e16027a3743bc86e06fc6096a6d.jpg
Mediterranean Succotash,https://www.foodnetwork.com/recipes/rachael-ray/mediterranean-succotash-recipe-1951580,https://www.edamam.com/web-img/bb9/bb9f646556f34c149dbf17adb878df31.jpeg
Mediterranean Ratatouille,https://www.menshealth.com/recipes/mediterranean-ratatouille,https://www.edamam.com/web-img/35e/35eda73aa94456f03e8bfdc6b0377898.jpg
Mediterranean Potato Salad,http://www.delish.com/cooking/recipe-ideas/recipes/a29172/mediterranean-potato-salad/,https://www.edamam.com/web-img/72f/72f745c473a2e86c1adf8bfe768e2f8a.jpg
Mediterranean Chicken,https://food52.com/recipes/3366-mediterranean-chicken,https://www.edamam.com/web-img/fef/fefb4c8be87d53440b5e2ec70e0ac824.jpg
Mediterranean Chicken recipes,http://www.marthastewart.com/355368/mediterranean-chicken,https://www.edamam.com/web-img/a04/a04cf94d3094663432cf6cbf04ae2ea6
Mediterranean Pizza,https://www.menshealth.com/recipes/mediterranean-pizza,https://www.edamam.com/web-img/1a6/1a601a6c11168cda03c6b2b8279fdd93.jpg
Mediterranean Bruschetta,https://www.foodnetwork.com/recipes/giada-de-laurentiis/mediterranean-bruschetta-recipe2-1953854,https://www.edamam.com/web-img/a92/a92ba4bfd9589be3dca01a8e39965102.jpeg
Mediterranean Wrap,http://www.myrecipes.com/recipe/mediterranean-wrap,https://www.edamam.com/web-img/ff1/ff13f242f04dd21f0d60886e7da9c6d7.jpg
Mediterranean Pita Nachos,https://www.self.com/recipe/mediterranean-pita-nachos,https://www.edamam.com/web-img/706/706fe38a6340fb99767a2e85482dcfc9.jpg
Mediterranean Pizza,http://www.myrecipes.com/recipe/mediterranean-pizza,https://www.edamam.com/web-img/5ee/5ee7e37daa8f5b9fe7671b93d5b47379.jpg
Greek Feta Dip,http://www.bbcgoodfood.com/recipes/419621/,https://www.edamam.com/web-img/0f5/0f5e76b1bde0a29ffe2334c3d70bd688.jpg
Mediterranean Omelet recipes,http://www.marthastewart.com/334272/mediterranean-omelet,https://www.edamam.com/web-img/22e/22e9a8cef92303288b6340521281ee47
Mediterranean Risotto,https://food52.com/recipes/37809-mediterranean-risotto,https://www.edamam.com/web-img/c37/c374df1b96fd2fcd7226075e63eed50e.jpg
Mediterranean Cod,https://www.menshealth.com/recipes/mediterranean-cod,https://www.edamam.com/web-img/db1/db1f2d8b06f8e463da000d2ed6398d0c.jpg
Mediterranean Bruschetta,https://www.foodnetwork.com/recipes/giada-de-laurentiis/mediterranean-bruschetta-recipe-1948154,https://www.edamam.com/web-img/d7b/d7b0aa14c0ba8130edcaf8fb1fbbd3e2.jpeg
Mediterranean Brisket,http://www.myrecipes.com/recipe/mediterranean-brisket-0,https://www.edamam.com/web-img/f44/f448e1982c045b155fa229ee2add26bf.jpg
Mediterranean Chicken,https://www.foodnetwork.com/recipes/mediterranean-chicken-3066061,https://www.edamam.com/web-img/8c2/8c25983851858bf09feff0f43629fa17.jpeg
Mediterranean Chicken,https://food52.com/recipes/22601-mediterranean-chicken,https://www.edamam.com/web-img/13f/13f73f7a4f1198fd1e2f850cbc1a04e6.jpg
Mediterranean Flounder,https://www.menshealth.com/recipes/mediterranean-flounder-0,https://www.edamam.com/web-img/853/853fbb79ceb911b960b568d643d331e2.jpg
Mediterranean Chicken,http://www.myrecipes.com/recipe/mediterranean-chicken-10000001677939/,https://www.edamam.com/web-img/4e4/4e47a53fce797dc8e25811620dc31078.jpg
Mediterranean Pizza,https://www.foodnetwork.com/recipes/mediterranean-pizza-recipe-1970864,https://www.edamam.com/web-img/bf8/bf8b1fe2e0990015e25d3ca7ebf57b18.jpeg
Mediterranean potstickers,https://food52.com/recipes/10918-mediterranean-potstickers,https://www.edamam.com/web-img/351/35103208cc04d94be0ddfb450011d658.JPG
Mediterranean Veggie Sandwiches,https://food52.com/recipes/77490-mediterranean-veggie-sandwiches,https://www.edamam.com/web-img/56f/56f5e02a685b44577223ea3f887b388c.JPG
Mediterranean Salad,https://www.foodnetwork.com/recipes/giada-de-laurentiis/mediterranean-salad-recipe-1917106,https://www.edamam.com/web-img/132/1329d3cadddcf95c88243890aaeb8461.jpeg
Mediterranean Salad,http://www.myrecipes.com/recipe/mediterranean-salad-183835/,https://www.edamam.com/web-img/9a4/9a4a3f5e1f8329d53b173286ec62a99c.jpg
Mediterranean Orzo Salad,https://food52.com/recipes/25650-mediterranean-orzo-salad,https://www.edamam.com/web-img/e8a/e8a3a10ab3ec5fdd15c78cf6882258b3.jpg
Mediterranean Focaccia,http://www.myrecipes.com/recipe/mediterranean-focaccia,https://www.edamam.com/web-img/2df/2dffdd47935a774d38b48f3bdf14e4a6.jpg
Mediterranean Shrimp,https://www.foodnetwork.com/recipes/katie-lee/mediterranean-shrimp-2782186,https://www.edamam.com/web-img/9e6/9e6bff4795fb3cfd234c0d47b123e797.jpeg
Orecchiette with Mixed Greens and Goat Cheese,https://www.foodnetwork.com/recipes/giada-de-laurentiis/orecchiette-with-mixed-greens-and-goat-cheese-recipe-1916786,https://www.edamam.com/web-img/fb2/fb2b850b33c312e9cf24bad314e4fcaf.jpeg
Mediterranean Pressed Sandwich,https://food52.com/recipes/12710-mediterranean-pressed-sandwich,https://www.edamam.com/web-img/843/843625d3942d8af533e88754c49e2d6a.jpg
Mediterranean Lentil Salad,http://www.myrecipes.com/recipe/mediterranean-lentil-salad-0,https://www.edamam.com/web-img/3e4/3e476cb82cd2494abff46eb2465d18dc.jpg
Mediterranean Salmon Skewers,http://www.delish.com/cooking/recipe-ideas/recipes/a47375/mediterranean-salmon-skewers-recipe/,https://www.edamam.com/web-img/d1d/d1d06e574d984b63eec5df3aeaeb4a50.jpg
Mediterranean Crunch Salad,http://www.thedailymeal.com/recipes/mediterranean-crunch-salad-recipe,https://www.edamam.com/web-img/549/549671dbd3efdad48b602d2a420462f6.jpg
Mediterranean Pasta Salad,https://www.realsimple.com/food-recipes/browse-all-recipes/mediterranean-pasta-salad,https://www.edamam.com/web-img/551/5512c5f6ceab2ca9701477c827ab7b69.jpg
Mediterranean Creamsicle Floats,https://www.foodnetwork.com/recipes/ted-allen/mediterranean-creamsicle-floats-3363084,https://www.edamam.com/web-img/b4a/b4a35e2211ee83af3229cced47f631a9.jpeg
Mediterranean prawn salad,http://www.bbcgoodfood.com/recipes/2411642/mediterranean-prawn-salad,https://www.edamam.com/web-img/66a/66aa2648af6ca8eff9d1650e4800c7d4.jpg
Mediterranean Grain Salad,http://www.delish.com/cooking/recipe-ideas/recipes/a14447/mediterranean-grain-salad-recipe-mslo0211/,https://www.edamam.com/web-img/2ca/2ca2fe7c6088dea720d820d922b8018c.jpg
Mediterranean Quinoa Bowl,https://food52.com/recipes/35305-mediterranean-quinoa-bowl,https://www.edamam.com/web-img/832/832e035bb982e419fdda01784432494e.jpg
Mediterranean Vegetable Hash,http://www.biggirlssmallkitchen.com/2009/07/recipe-flash-mediterranean-vegetable.html,https://www.edamam.com/web-img/b41/b41c8be69e4b19c31af9180defd023ae.jpg
MEDITERRANEAN CORN SALAD,https://food52.com/recipes/28386-mediterranean-corn-salad,https://www.edamam.com/web-img/b44/b441e84dc1c8b9a744422360814032ca.jpg
Mediterranean Tuna Salad,http://www.myrecipes.com/recipe/mediterranean-tuna-salad-0,https://www.edamam.com/web-img/3d2/3d2f1be6899cd7e1ea6930bb98ea4ce9.jpg
Mediterranean Cauliflower Salad,http://www.delish.com/cooking/recipe-ideas/recipes/a30308/mediterranean-cauliflower-salad-recipe/,https://www.edamam.com/web-img/0d5/0d5677685ff6b32a3f3e962fa34d9236.jpg
Mediterranean Grain Salad,http://www.marthastewart.com/317072/mediterranean-grain-salad,https://www.edamam.com/web-img/08b/08b68f61c1eb2b6952242a486df3736e.jpg
Mediterranean sardine salad,http://www.bbcgoodfood.com/recipes/1648653/mediterranean-sardine-salad,https://www.edamam.com/web-img/e85/e85e960e837b22f32fd32b249f402ed6.jpg
Mediterranean Watermelon Salad,http://whatsgabycooking.com/mediterranean-watermelon-salad/#.Uk9Hz4Yy0uM,https://www.edamam.com/web-img/83d/83d5c8c506abc11f4ab8bd18fb8f3bcd.jpg
Mediterranean Beef Pitas,http://www.realsimple.com/food-recipes/browse-all-recipes/mediterranean-beef-pitas-00000000027588/index.html,https://www.edamam.com/web-img/30d/30d968ed83882657f8325944765ee52b.jpg
Mediterranean Mackerel Salad,http://www.injennieskitchen.com/2009/07/mediterranean-mackerel-salad.html,https://www.edamam.com/web-img/400/4008a072161767e602e9377d5e06e844.jpg
Speedy Mediterranean gnocchi,https://www.bbcgoodfood.com/recipes/speedy-mediterranean-gnocchi,https://www.edamam.com/web-img/2de/2def00b418259683bf4681be29a9c037.jpg
Mediterranean potato salad,http://www.bbcgoodfood.com/recipes/mediterranean-potato-salad,https://www.edamam.com/web-img/3f3/3f3c1559b9743c89af4d3b71e668d178.jpg
Mediterranean stuffed peppers,https://www.bbcgoodfood.com/recipes/mediterranean-stuffed-peppers,https://www.edamam.com/web-img/e5e/e5e161067d101ed114055a12b3ffe19a.jpg
Mediterranean Slaw Dogs,https://food52.com/recipes/4963-mediterranean-slaw-dogs,https://www.edamam.com/web-img/a5e/a5ef45d462304d87baff9ab43207ce66.jpg
Mediterranean Lamb Chops,https://www.realsimple.com/food-recipes/browse-all-recipes/mediterranean-lamb-chops,https://www.edamam.com/web-img/73b/73beb386efdd5b0f93dc7d1dc529b5cd.jpg
Mediterranean Olive Bread,http://www.food52.com/recipes/8414_mediterranean_olive_bread,https://www.edamam.com/web-img/06d/06d7ed7f3c8cd2fa1ac56e134285db76.jpg
Mediterranean Marinated Vegetables,http://www.bbcgoodfood.com/recipes/1287/,https://www.edamam.com/web-img/920/92003ff70d444f3692d06147d8e3ff4d.jpg
Mediterranean Fish Parcels,http://www.bbcgoodfood.com/recipes/2383/,https://www.edamam.com/web-img/6ee/6ee39609fbbb5972e413459de197bdd1.jpg
Mediterranean Quinoa Salad,http://www.eatingwell.com/recipe/278401/mediterranean-quinoa-salad/,https://www.edamam.com/web-img/a3c/a3cf2e9765b0e208c2ee6f0ee1cb3e7c
